transaction_id,date,leakage_type,amount_lost,region,product,detected_by,status,recovery_amount
TXN01091,2024-12-08,Billing Delay,52393.02,Central,Bulk Pack,System Flag,Written Off,25743.31
TXN01092,2024-03-04,Missed Renewal,58297.79,Central,Premium Pack,Manager Review,In Progress,57630.04
TXN01093,2024-02-24,Unauthorized Discount,14907.46,North,Trial Pack,System Flag,Recovered,0.0
TXN01094,2024-12-15,Billing Delay,3561.81,West,Premium Pack,System Flag,In Progress,0.0
TXN01095,2024-09-19,Duplicate Invoice,9383.57,West,Premium Pack,Manager Review,Recovered,226.53
TXN01096,2024-09-19,Unauthorized Discount,25509.76,North,Economy Pack,System Flag,In Progress,0.0
TXN01097,2024-07-25,Billing Delay,40841.05,West,Economy Pack,Customer Complaint,Recovered,0.0
TXN01098,2024-11-30,Unauthorized Discount,10230.04,Central,Trial Pack,Customer Complaint,Written Off,0.0
TXN01099,2024-08-11,Contract Non-Compliance,31042.82,South,Trial Pack,Customer Complaint,Recovered,0.0
TXN01100,2024-11-14,Unauthorized Discount,7932.66,East,Economy Pack,System Flag,Recovered,520.78
TXN01101,2024-02-21,Return Abuse,15406.63,Central,Trial Pack,Audit,Recovered,9359.47
TXN01102,2024-08-29,Unauthorized Discount,973.88,West,Trial Pack,System Flag,Written Off,356.74
TXN01103,2024-03-03,Contract Non-Compliance,27013.83,Central,Bulk Pack,Customer Complaint,Written Off,16675.47
TXN01104,2024-04-04,Pricing Error,15823.01,North,Trial Pack,Audit,In Progress,0.0
TXN01105,2024-03-21,Contract Non-Compliance,6213.27,East,Standard Pack,System Flag,In Progress,0.0
TXN01106,2024-04-19,Unauthorized Discount,5212.44,East,Standard Pack,Manager Review,In Progress,1227.85
TXN01107,2024-04-18,Pricing Error,6183.79,North,Premium Pack,Customer Complaint,Written Off,382.18
TXN01108,2024-01-19,Contract Non-Compliance,18492.94,East,Trial Pack,Audit,Written Off,18435.73
TXN01109,2024-12-11,Unauthorized Discount,1545.59,North,Trial Pack,System Flag,In Progress,0.0
TXN01110,2024-05-01,Contract Non-Compliance,6972.52,South,Trial Pack,Audit,In Progress,1013.71
TXN01111,2024-04-28,Pricing Error,73447.24,North,Trial Pack,System Flag,In Progress,10103.72
TXN01112,2024-03-30,Billing Delay,4733.98,South,Bulk Pack,System Flag,In Progress,3235.4
TXN01113,2024-04-27,Unauthorized Discount,8586.29,North,Trial Pack,Manager Review,Written Off,5988.3
TXN01114,2024-09-22,Unauthorized Discount,9940.37,South,Standard Pack,Customer Complaint,Written Off,7689.32
TXN01115,2024-11-02,Missed Renewal,6940.39,South,Bulk Pack,Customer Complaint,Written Off,5531.64
TXN01116,2024-01-16,Billing Delay,1197.0,West,Premium Pack,System Flag,In Progress,714.61
TXN01117,2024-10-07,Return Abuse,5920.68,North,Bulk Pack,Customer Complaint,In Progress,2758.77
TXN01118,2024-04-29,Billing Delay,14974.65,North,Trial Pack,Customer Complaint,Recovered,6720.08
TXN01119,2024-04-11,Pricing Error,30532.82,East,Bulk Pack,Manager Review,Recovered,0.0
TXN01120,2024-04-15,Missed Renewal,14157.66,West,Economy Pack,Customer Complaint,In Progress,7248.62
TXN01121,2024-01-23,Contract Non-Compliance,668.52,North,Standard Pack,System Flag,Recovered,83.87
TXN01122,2024-06-04,Contract Non-Compliance,53447.19,South,Bulk Pack,Audit,Written Off,15384.25
TXN01123,2024-10-26,Billing Delay,14119.4,Central,Trial Pack,Customer Complaint,Recovered,0.0
TXN01124,2024-04-17,Contract Non-Compliance,5435.05,West,Premium Pack,System Flag,Recovered,955.7
TXN01125,2024-02-01,Pricing Error,36452.14,West,Trial Pack,Audit,In Progress,0.0
TXN01126,2024-10-04,Duplicate Invoice,3024.38,East,Trial Pack,Customer Complaint,In Progress,1066.28
TXN01127,2024-11-17,Contract Non-Compliance,2450.69,West,Standard Pack,System Flag,In Progress,0.0
TXN01128,2024-05-25,Pricing Error,29893.88,North,Premium Pack,Audit,Recovered,17035.36
TXN01129,2024-07-08,Return Abuse,6868.6,East,Trial Pack,System Flag,In Progress,0.0
TXN01130,2024-12-15,Contract Non-Compliance,4776.65,Central,Standard Pack,Manager Review,In Progress,424.1
TXN01131,2024-01-10,Billing Delay,13066.99,North,Premium Pack,Audit,Written Off,4195.65
TXN01132,2024-08-11,Unauthorized Discount,9427.42,North,Premium Pack,Customer Complaint,In Progress,8349.48
TXN01133,2024-04-18,Billing Delay,11813.46,East,Premium Pack,Customer Complaint,Recovered,5427.06
TXN01134,2024-05-24,Unauthorized Discount,8462.43,Central,Trial Pack,Manager Review,Recovered,0.0
TXN01135,2024-04-03,Duplicate Invoice,22212.51,North,Standard Pack,Customer Complaint,Recovered,3097.86
TXN01136,2024-06-09,Unauthorized Discount,30553.75,Central,Trial Pack,Customer Complaint,Recovered,44.22
TXN01137,2024-03-14,Duplicate Invoice,34762.07,South,Premium Pack,Manager Review,Recovered,19231.66
TXN01138,2024-01-24,Contract Non-Compliance,15093.12,Central,Standard Pack,Audit,Recovered,0.0
TXN01139,2024-08-17,Unauthorized Discount,5207.82,Central,Trial Pack,System Flag,Recovered,5119.95
TXN01140,2024-04-26,Pricing Error,4884.44,Central,Economy Pack,Audit,Recovered,3245.04
TXN01141,2024-03-14,Unauthorized Discount,22113.4,North,Premium Pack,Customer Complaint,In Progress,0.0
TXN01142,2024-06-12,Pricing Error,13140.93,East,Trial Pack,Customer Complaint,In Progress,0.0
TXN01143,2024-11-21,Contract Non-Compliance,1901.72,South,Premium Pack,System Flag,Recovered,0.0
TXN01144,2024-12-05,Duplicate Invoice,21988.44,East,Standard Pack,Manager Review,In Progress,5584.79
TXN01145,2024-06-19,Pricing Error,1119.04,South,Trial Pack,Customer Complaint,In Progress,552.89
TXN01146,2024-06-30,Contract Non-Compliance,62365.01,South,Trial Pack,Customer Complaint,In Progress,7012.99
TXN01147,2024-02-25,Contract Non-Compliance,12270.9,South,Trial Pack,Customer Complaint,Recovered,0.0
TXN01148,2024-10-04,Contract Non-Compliance,26498.48,South,Premium Pack,Customer Complaint,Recovered,17791.59
TXN01149,2024-08-21,Contract Non-Compliance,2828.71,Central,Trial Pack,Manager Review,Recovered,516.91
TXN01150,2024-09-23,Pricing Error,44411.11,Central,Trial Pack,Audit,Recovered,0.0
TXN01151,2024-09-07,Unauthorized Discount,21224.0,North,Bulk Pack,Audit,Written Off,9332.69
TXN01152,2024-09-05,Unauthorized Discount,17065.95,East,Bulk Pack,Customer Complaint,Recovered,0.0
TXN01153,2024-02-11,Pricing Error,29353.77,West,Premium Pack,System Flag,Recovered,11246.9
TXN01154,2024-06-28,Contract Non-Compliance,12817.51,South,Premium Pack,System Flag,In Progress,0.0
TXN01155,2024-04-21,Unauthorized Discount,28220.45,North,Bulk Pack,Audit,Recovered,15150.61
TXN01156,2024-04-29,Billing Delay,45497.94,North,Economy Pack,Customer Complaint,Written Off,0.0
TXN01157,2024-01-25,Contract Non-Compliance,7912.7,North,Standard Pack,Manager Review,Recovered,2068.1
TXN01158,2024-06-08,Pricing Error,834.52,East,Trial Pack,System Flag,Written Off,740.47
TXN01159,2024-11-25,Return Abuse,6804.05,South,Economy Pack,Audit,Recovered,6332.7
TXN01160,2024-04-01,Pricing Error,4921.95,West,Standard Pack,Customer Complaint,Written Off,3436.93
TXN01161,2024-04-16,Contract Non-Compliance,3625.01,North,Bulk Pack,Audit,Recovered,2513.52
TXN01162,2024-10-21,Pricing Error,844.75,West,Bulk Pack,System Flag,Written Off,284.58
TXN01163,2024-03-13,Contract Non-Compliance,4880.49,South,Bulk Pack,Customer Complaint,In Progress,421.72
TXN01164,2024-05-07,Pricing Error,1103.59,West,Trial Pack,Customer Complaint,In Progress,818.53
TXN01165,2024-12-19,Duplicate Invoice,29052.43,Central,Trial Pack,System Flag,Recovered,6917.55
TXN01166,2024-11-18,Unauthorized Discount,63670.38,West,Economy Pack,Manager Review,Recovered,22381.2
TXN01167,2024-11-05,Billing Delay,21073.38,North,Economy Pack,System Flag,Recovered,15926.75
TXN01168,2024-04-26,Contract Non-Compliance,12399.17,East,Bulk Pack,System Flag,In Progress,4409.35
TXN01169,2024-03-17,Contract Non-Compliance,35074.44,West,Standard Pack,Customer Complaint,Recovered,30003.83
TXN01170,2024-08-03,Missed Renewal,1237.15,East,Standard Pack,Audit,In Progress,1132.58
TXN01171,2024-06-09,Missed Renewal,37435.85,West,Economy Pack,Manager Review,In Progress,4247.24
TXN01172,2024-01-24,Unauthorized Discount,26653.22,Central,Economy Pack,Customer Complaint,Written Off,23287.26
TXN01173,2024-02-27,Unauthorized Discount,4999.52,West,Bulk Pack,System Flag,In Progress,0.0
TXN01174,2024-02-12,Billing Delay,4205.57,South,Economy Pack,System Flag,In Progress,193.34
TXN01175,2024-06-12,Billing Delay,29478.28,North,Trial Pack,Manager Review,Written Off,0.0
TXN01176,2024-04-08,Pricing Error,564.94,East,Bulk Pack,System Flag,In Progress,298.6
TXN01177,2024-09-05,Billing Delay,4609.28,North,Standard Pack,Audit,In Progress,3076.43
TXN01178,2024-03-05,Billing Delay,26066.54,South,Trial Pack,Manager Review,Recovered,5972.23
TXN01179,2024-09-08,Billing Delay,39399.02,South,Economy Pack,Customer Complaint,Written Off,5111.26
TXN01180,2024-03-31,Unauthorized Discount,23906.35,West,Bulk Pack,Customer Complaint,Written Off,0.0
TXN01181,2024-09-02,Unauthorized Discount,1969.58,North,Premium Pack,System Flag,In Progress,244.7
TXN01182,2024-01-16,Unauthorized Discount,24656.15,North,Trial Pack,Manager Review,Recovered,12197.03
TXN01183,2024-01-01,Pricing Error,9681.35,West,Economy Pack,Audit,In Progress,0.0
TXN01184,2024-08-25,Pricing Error,4360.77,South,Trial Pack,Customer Complaint,Written Off,315.6
TXN01185,2024-08-18,Unauthorized Discount,5706.35,West,Standard Pack,Customer Complaint,Recovered,3653.69
TXN01186,2024-04-11,Billing Delay,5992.61,Central,Trial Pack,Manager Review,In Progress,0.0
TXN01187,2024-11-16,Return Abuse,14560.95,West,Trial Pack,System Flag,In Progress,0.0
TXN01188,2024-05-04,Unauthorized Discount,1498.86,South,Trial Pack,Audit,Recovered,0.0
TXN01189,2024-10-11,Unauthorized Discount,22564.68,Central,Premium Pack,Manager Review,Recovered,7302.22
TXN01190,2024-09-12,Billing Delay,11838.46,West,Bulk Pack,Audit,Recovered,0.0
TXN01191,2024-01-22,Return Abuse,1263.11,Central,Premium Pack,Audit,Recovered,0.0
TXN01192,2024-08-13,Unauthorized Discount,5047.02,West,Standard Pack,Manager Review,Written Off,4488.48
TXN01193,2024-01-21,Billing Delay,51608.44,North,Trial Pack,Customer Complaint,Recovered,13297.96
TXN01194,2024-03-23,Pricing Error,4058.7,West,Premium Pack,Manager Review,In Progress,2459.52
TXN01195,2024-11-23,Unauthorized Discount,6100.54,North,Economy Pack,Manager Review,Recovered,3423.09
TXN01196,2024-09-25,Billing Delay,2598.59,Central,Trial Pack,Customer Complaint,Recovered,2262.39
TXN01197,2024-06-24,Billing Delay,4236.61,East,Economy Pack,Audit,Written Off,3138.42
TXN01198,2024-09-02,Contract Non-Compliance,1083.8,North,Standard Pack,Customer Complaint,Recovered,0.0
TXN01199,2024-02-25,Billing Delay,725.7,South,Trial Pack,Customer Complaint,In Progress,0.0
TXN01200,2024-02-25,Billing Delay,47764.77,East,Economy Pack,System Flag,In Progress,21049.11
TXN01201,2024-03-15,Unauthorized Discount,15185.6,Central,Economy Pack,System Flag,In Progress,9215.09
TXN01202,2024-05-06,Unauthorized Discount,5463.32,Central,Premium Pack,Customer Complaint,In Progress,4859.01
TXN01203,2024-11-28,Pricing Error,12124.73,North,Trial Pack,Manager Review,In Progress,0.0
TXN01204,2024-04-22,Billing Delay,19915.56,South,Bulk Pack,System Flag,Recovered,5879.67
TXN01205,2024-06-07,Unauthorized Discount,20678.87,North,Bulk Pack,Manager Review,Written Off,15884.53
TXN01206,2024-10-05,Contract Non-Compliance,17955.41,Central,Economy Pack,System Flag,Recovered,0.0
TXN01207,2024-05-11,Unauthorized Discount,7794.16,West,Standard Pack,Customer Complaint,Recovered,4383.06
TXN01208,2024-05-25,Return Abuse,13174.04,Central,Economy Pack,Customer Complaint,Recovered,0.0
TXN01209,2024-02-29,Missed Renewal,23991.59,South,Bulk Pack,System Flag,Recovered,23299.41
TXN01210,2024-11-14,Duplicate Invoice,8345.32,South,Standard Pack,Audit,Recovered,278.14
TXN01211,2024-10-01,Contract Non-Compliance,20714.0,South,Trial Pack,Customer Complaint,Written Off,0.0
TXN01212,2024-12-13,Unauthorized Discount,17140.22,South,Trial Pack,Manager Review,Written Off,10390.29
TXN01213,2024-04-08,Unauthorized Discount,388.3,North,Trial Pack,Manager Review,Recovered,171.68
TXN01214,2024-10-21,Unauthorized Discount,34022.93,South,Premium Pack,System Flag,Recovered,0.0
TXN01215,2024-10-28,Unauthorized Discount,6866.63,East,Bulk Pack,Customer Complaint,Written Off,3886.95
TXN01216,2024-01-31,Missed Renewal,6850.33,Central,Economy Pack,Manager Review,Written Off,0.0
TXN01217,2024-03-26,Pricing Error,23200.9,West,Standard Pack,Customer Complaint,In Progress,4138.46
TXN01218,2024-04-06,Return Abuse,1493.58,North,Premium Pack,Manager Review,In Progress,1137.73
TXN01219,2024-08-13,Unauthorized Discount,8303.83,West,Trial Pack,Customer Complaint,Recovered,741.69
TXN01220,2024-06-06,Unauthorized Discount,16883.84,West,Standard Pack,Audit,Written Off,0.0
TXN01221,2024-08-20,Contract Non-Compliance,8544.93,Central,Bulk Pack,Manager Review,In Progress,3864.55
TXN01222,2024-07-23,Pricing Error,1958.91,West,Economy Pack,System Flag,In Progress,422.92
TXN01223,2024-11-05,Pricing Error,5008.16,Central,Premium Pack,System Flag,In Progress,0.0
TXN01224,2024-02-01,Unauthorized Discount,16873.79,South,Bulk Pack,System Flag,Recovered,0.0
TXN01225,2024-07-11,Missed Renewal,13361.7,West,Trial Pack,Manager Review,Recovered,10708.62
TXN01226,2024-08-09,Unauthorized Discount,29480.54,North,Premium Pack,System Flag,Recovered,0.0
TXN01227,2024-07-05,Unauthorized Discount,19716.62,West,Bulk Pack,Customer Complaint,In Progress,16979.28
TXN01228,2024-06-11,Unauthorized Discount,668.08,West,Economy Pack,System Flag,Recovered,262.6
TXN01229,2024-12-28,Pricing Error,3547.55,South,Premium Pack,Manager Review,Written Off,0.0
TXN01230,2024-01-29,Unauthorized Discount,1763.04,North,Premium Pack,Manager Review,In Progress,1573.81
TXN01231,2024-10-21,Billing Delay,13911.28,South,Bulk Pack,Audit,Recovered,0.0
TXN01232,2024-07-16,Return Abuse,30833.64,West,Standard Pack,Manager Review,In Progress,15613.69
TXN01233,2024-07-12,Unauthorized Discount,320.89,West,Standard Pack,Manager Review,Written Off,0.0
TXN01234,2024-08-13,Missed Renewal,1594.0,South,Bulk Pack,System Flag,Recovered,189.39
TXN01235,2024-08-12,Pricing Error,5684.78,Central,Premium Pack,Manager Review,Recovered,0.0
TXN01236,2024-10-09,Duplicate Invoice,8952.34,Central,Trial Pack,Customer Complaint,Recovered,0.0
TXN01237,2024-04-04,Pricing Error,14087.98,East,Standard Pack,Manager Review,Recovered,3665.46
TXN01238,2024-08-02,Unauthorized Discount,5570.87,Central,Standard Pack,Manager Review,Recovered,106.06
TXN01239,2024-09-08,Contract Non-Compliance,19693.71,West,Standard Pack,Audit,Recovered,10758.95
TXN01240,2024-04-09,Pricing Error,12088.35,West,Economy Pack,System Flag,In Progress,8953.78
TXN01241,2024-09-01,Unauthorized Discount,44030.14,West,Premium Pack,Manager Review,Recovered,20793.94
TXN01242,2024-03-01,Duplicate Invoice,8671.0,Central,Economy Pack,Manager Review,Written Off,0.0
TXN01243,2024-05-03,Unauthorized Discount,11981.68,West,Standard Pack,Manager Review,Written Off,0.0
TXN01244,2024-04-08,Contract Non-Compliance,11576.76,South,Premium Pack,System Flag,In Progress,0.0
TXN01245,2024-09-27,Pricing Error,5864.96,South,Standard Pack,Audit,In Progress,0.0
TXN01246,2024-07-31,Unauthorized Discount,10515.33,Central,Economy Pack,Audit,In Progress,8360.24
TXN01247,2024-12-01,Return Abuse,4290.94,East,Trial Pack,Manager Review,Written Off,0.0
TXN01248,2024-10-14,Unauthorized Discount,2555.99,South,Economy Pack,Manager Review,Written Off,0.0
TXN01249,2024-03-31,Pricing Error,7008.8,North,Trial Pack,Manager Review,Recovered,3492.85
TXN01250,2024-07-06,Contract Non-Compliance,102232.67,Central,Economy Pack,System Flag,Recovered,98572.89
TXN01251,2024-02-12,Billing Delay,12679.35,South,Economy Pack,Customer Complaint,Recovered,0.0
TXN01252,2024-02-12,Missed Renewal,17072.24,South,Economy Pack,Audit,Recovered,15707.29
TXN01253,2024-03-02,Unauthorized Discount,5600.98,West,Economy Pack,System Flag,Written Off,280.76
TXN01254,2024-06-24,Pricing Error,4765.92,East,Trial Pack,Audit,In Progress,0.0
TXN01255,2024-10-26,Billing Delay,6035.2,West,Economy Pack,System Flag,Recovered,1554.48
TXN01256,2024-11-05,Duplicate Invoice,1924.72,South,Standard Pack,Customer Complaint,Recovered,152.91
TXN01257,2024-09-29,Pricing Error,24060.28,South,Standard Pack,System Flag,Recovered,4360.4
TXN01258,2024-08-22,Pricing Error,32208.93,East,Standard Pack,Audit,Recovered,11925.51
TXN01259,2024-06-07,Duplicate Invoice,150.75,East,Standard Pack,Customer Complaint,In Progress,128.1
TXN01260,2024-10-24,Unauthorized Discount,34157.06,West,Economy Pack,Manager Review,Written Off,0.0
TXN01261,2024-10-24,Contract Non-Compliance,12794.87,North,Standard Pack,Audit,Written Off,9135.87
TXN01262,2024-06-25,Return Abuse,2779.37,West,Premium Pack,Manager Review,Written Off,2286.01
TXN01263,2024-10-24,Unauthorized Discount,28143.67,Central,Trial Pack,Customer Complaint,Recovered,17442.85
TXN01264,2024-02-22,Contract Non-Compliance,11218.98,North,Bulk Pack,System Flag,Recovered,5713.54
TXN01265,2024-07-07,Contract Non-Compliance,32555.34,North,Standard Pack,Customer Complaint,Recovered,28678.76
TXN01266,2024-11-28,Missed Renewal,37.76,West,Trial Pack,Customer Complaint,In Progress,34.88
TXN01267,2024-07-12,Return Abuse,5541.52,South,Bulk Pack,Audit,Recovered,5235.59
TXN01268,2024-01-24,Pricing Error,14743.69,West,Standard Pack,System Flag,Written Off,140.58
TXN01269,2024-08-05,Unauthorized Discount,12327.19,West,Standard Pack,System Flag,Written Off,6558.0
TXN01270,2024-01-13,Missed Renewal,5312.96,North,Premium Pack,Customer Complaint,Written Off,0.0
TXN01271,2024-10-07,Return Abuse,2241.13,South,Economy Pack,Audit,Recovered,1075.37
TXN01272,2024-07-07,Pricing Error,7521.8,Central,Economy Pack,System Flag,In Progress,3179.36
TXN01273,2024-10-04,Contract Non-Compliance,12373.09,North,Trial Pack,Manager Review,Recovered,0.0
TXN01274,2024-06-07,Return Abuse,1363.08,East,Bulk Pack,Customer Complaint,In Progress,1362.93
TXN01275,2024-04-16,Unauthorized Discount,5632.55,North,Premium Pack,Manager Review,In Progress,0.0
TXN01276,2024-08-19,Billing Delay,203.84,South,Premium Pack,Audit,Recovered,78.79
TXN01277,2024-08-16,Unauthorized Discount,6357.38,Central,Bulk Pack,Manager Review,Written Off,71.21
TXN01278,2024-11-20,Return Abuse,10394.84,East,Trial Pack,Customer Complaint,Recovered,0.0
TXN01279,2024-09-04,Missed Renewal,33254.49,East,Bulk Pack,Customer Complaint,In Progress,17908.77
TXN01280,2024-04-08,Duplicate Invoice,4002.21,South,Premium Pack,Manager Review,Written Off,0.0
TXN01281,2024-08-11,Contract Non-Compliance,71799.56,West,Bulk Pack,Audit,Written Off,0.0
TXN01282,2024-09-25,Contract Non-Compliance,4232.09,West,Bulk Pack,Manager Review,Written Off,2281.76
TXN01283,2024-12-07,Billing Delay,953.74,North,Bulk Pack,Customer Complaint,In Progress,444.41
TXN01284,2024-08-16,Pricing Error,6243.92,West,Bulk Pack,Manager Review,In Progress,0.0
TXN01285,2024-03-15,Unauthorized Discount,742.28,Central,Trial Pack,Customer Complaint,Recovered,35.3
TXN01286,2024-09-22,Pricing Error,20271.76,South,Bulk Pack,System Flag,In Progress,19233.46
TXN01287,2024-01-21,Unauthorized Discount,13577.27,West,Premium Pack,Customer Complaint,In Progress,7027.22
TXN01288,2024-11-30,Unauthorized Discount,7329.66,South,Premium Pack,Manager Review,Written Off,0.0
TXN01289,2024-02-25,Unauthorized Discount,4219.13,East,Economy Pack,Customer Complaint,Recovered,280.75
TXN01290,2024-05-02,Pricing Error,6558.28,Central,Economy Pack,System Flag,In Progress,4584.67
TXN01291,2024-06-09,Unauthorized Discount,22810.93,East,Bulk Pack,Customer Complaint,Recovered,0.0
TXN01292,2024-04-07,Unauthorized Discount,17721.73,North,Premium Pack,System Flag,In Progress,0.0
TXN01293,2024-07-28,Return Abuse,33294.66,West,Standard Pack,System Flag,Recovered,16891.05
TXN01294,2024-07-26,Pricing Error,4505.75,South,Premium Pack,Manager Review,Recovered,1674.86
TXN01295,2024-09-15,Contract Non-Compliance,1412.53,West,Premium Pack,System Flag,Recovered,1161.15
TXN01296,2024-09-07,Unauthorized Discount,10692.89,North,Standard Pack,Manager Review,In Progress,681.0
TXN01297,2024-04-05,Duplicate Invoice,2252.18,North,Trial Pack,Customer Complaint,Recovered,2054.83
TXN01298,2024-04-11,Unauthorized Discount,3717.9,North,Trial Pack,Audit,Written Off,0.0
TXN01299,2024-11-13,Contract Non-Compliance,15880.23,North,Economy Pack,Manager Review,Recovered,15084.55
TXN01300,2024-02-18,Billing Delay,56860.68,North,Economy Pack,Audit,Written Off,0.0
TXN01301,2024-10-11,Unauthorized Discount,5509.22,East,Premium Pack,Customer Complaint,Recovered,3128.77
TXN01302,2024-12-25,Billing Delay,1692.26,North,Standard Pack,Manager Review,Recovered,0.0
TXN01303,2024-08-08,Billing Delay,5011.35,East,Premium Pack,Audit,Recovered,0.0
TXN01304,2024-07-28,Pricing Error,14309.28,East,Standard Pack,Manager Review,Recovered,9704.3
TXN01305,2024-07-16,Billing Delay,18655.3,East,Trial Pack,Customer Complaint,Recovered,17287.19
TXN01306,2024-08-29,Pricing Error,1999.51,Central,Bulk Pack,Manager Review,In Progress,422.46
TXN01307,2024-08-24,Unauthorized Discount,12931.36,Central,Premium Pack,Customer Complaint,Written Off,7532.98
TXN01308,2024-03-23,Pricing Error,6076.18,Central,Premium Pack,Audit,In Progress,0.0
TXN01309,2024-01-30,Unauthorized Discount,10850.53,East,Economy Pack,Manager Review,In Progress,0.0
TXN01310,2024-01-31,Duplicate Invoice,4955.41,Central,Trial Pack,Manager Review,In Progress,0.0
TXN01311,2024-05-15,Missed Renewal,7646.65,East,Bulk Pack,Manager Review,Written Off,0.0
TXN01312,2024-09-24,Return Abuse,3861.05,West,Trial Pack,Manager Review,Recovered,259.9
TXN01313,2024-03-22,Pricing Error,36983.61,North,Economy Pack,Customer Complaint,Recovered,29408.92
TXN01314,2024-10-20,Missed Renewal,17329.67,West,Economy Pack,System Flag,In Progress,0.0
TXN01315,2024-05-29,Contract Non-Compliance,36285.93,East,Trial Pack,Customer Complaint,Recovered,35712.14
TXN01316,2024-11-09,Contract Non-Compliance,15447.82,North,Bulk Pack,System Flag,Recovered,13830.67
TXN01317,2024-11-29,Contract Non-Compliance,34531.17,East,Standard Pack,System Flag,In Progress,1939.97
TXN01318,2024-07-22,Pricing Error,6438.68,Central,Bulk Pack,Manager Review,In Progress,494.88
TXN01319,2024-07-09,Pricing Error,23926.0,East,Standard Pack,Manager Review,Written Off,0.0
TXN01320,2024-02-01,Return Abuse,7477.79,South,Premium Pack,System Flag,Recovered,5389.13
TXN01321,2024-08-12,Billing Delay,15666.57,North,Economy Pack,System Flag,Recovered,0.0
TXN01322,2024-04-27,Missed Renewal,29078.44,East,Standard Pack,Audit,Written Off,0.0
TXN01323,2024-07-30,Missed Renewal,5844.25,East,Trial Pack,Audit,In Progress,749.09
TXN01324,2024-05-15,Unauthorized Discount,1050.83,South,Trial Pack,System Flag,Written Off,0.0
TXN01325,2024-07-25,Missed Renewal,3805.05,East,Trial Pack,System Flag,Recovered,1523.75
TXN01326,2024-02-24,Billing Delay,11945.91,East,Standard Pack,Audit,Recovered,0.0
TXN01327,2024-07-30,Pricing Error,20118.86,South,Trial Pack,Audit,Recovered,12997.67
TXN01328,2024-07-15,Duplicate Invoice,10006.58,West,Premium Pack,System Flag,In Progress,0.0
TXN01329,2024-01-29,Pricing Error,21886.62,South,Premium Pack,Customer Complaint,Written Off,12895.81
TXN01330,2024-08-06,Pricing Error,3468.77,North,Premium Pack,Audit,Recovered,845.15
TXN01331,2024-07-25,Contract Non-Compliance,292.75,West,Premium Pack,System Flag,Written Off,0.0
TXN01332,2024-07-05,Unauthorized Discount,66950.21,North,Standard Pack,Customer Complaint,In Progress,0.0
TXN01333,2024-04-17,Duplicate Invoice,6324.15,West,Bulk Pack,Customer Complaint,Recovered,1205.51
TXN01334,2024-06-17,Billing Delay,4483.06,Central,Trial Pack,Audit,In Progress,3723.82
TXN01335,2024-04-23,Unauthorized Discount,11018.56,South,Bulk Pack,Audit,Recovered,3250.28
TXN01336,2024-12-06,Pricing Error,2601.03,South,Bulk Pack,Audit,Written Off,0.0
TXN01337,2024-05-22,Unauthorized Discount,4495.61,Central,Economy Pack,System Flag,Recovered,0.0
TXN01338,2024-08-04,Contract Non-Compliance,7427.92,East,Premium Pack,System Flag,In Progress,7036.97
TXN01339,2024-06-14,Unauthorized Discount,8453.37,Central,Trial Pack,Audit,Written Off,6406.17
TXN01340,2024-04-04,Unauthorized Discount,32207.2,East,Bulk Pack,System Flag,In Progress,0.0
TXN01341,2024-04-16,Pricing Error,8297.18,South,Economy Pack,Audit,Recovered,6971.56
TXN01342,2024-03-16,Unauthorized Discount,1357.58,East,Economy Pack,System Flag,Recovered,316.17
TXN01343,2024-12-26,Pricing Error,63584.42,North,Premium Pack,Manager Review,Recovered,26905.85
TXN01344,2024-01-08,Contract Non-Compliance,12496.0,East,Economy Pack,Manager Review,In Progress,11749.84
TXN01345,2024-12-15,Pricing Error,1684.93,Central,Economy Pack,Audit,In Progress,0.0
TXN01346,2024-06-05,Unauthorized Discount,49658.5,Central,Trial Pack,System Flag,Recovered,38304.7
TXN01347,2024-09-21,Contract Non-Compliance,7714.23,West,Trial Pack,System Flag,In Progress,0.0
TXN01348,2024-07-31,Unauthorized Discount,4023.76,North,Economy Pack,Customer Complaint,Written Off,3187.62
TXN01349,2024-01-22,Pricing Error,31427.99,Central,Economy Pack,Customer Complaint,In Progress,25614.39
TXN01350,2024-10-27,Billing Delay,38595.43,Central,Standard Pack,Manager Review,In Progress,15756.54
TXN01351,2024-12-23,Return Abuse,4262.02,East,Bulk Pack,Manager Review,Recovered,2539.94
TXN01352,2024-01-05,Pricing Error,6204.32,Central,Premium Pack,System Flag,Recovered,0.0
TXN01353,2024-07-31,Missed Renewal,6452.16,West,Economy Pack,System Flag,In Progress,0.0
TXN01354,2024-04-23,Unauthorized Discount,6626.89,South,Premium Pack,System Flag,Recovered,0.0
TXN01355,2024-02-24,Unauthorized Discount,20879.74,West,Standard Pack,Customer Complaint,In Progress,0.0
TXN01356,2024-01-10,Pricing Error,5067.75,Central,Standard Pack,System Flag,In Progress,2414.3
TXN01357,2024-08-25,Return Abuse,8701.93,Central,Bulk Pack,Manager Review,In Progress,7826.22
TXN01358,2024-09-12,Return Abuse,42644.75,West,Premium Pack,Audit,Recovered,31072.76
TXN01359,2024-01-05,Pricing Error,11336.05,West,Bulk Pack,Customer Complaint,Recovered,0.0
TXN01360,2024-09-16,Billing Delay,2289.95,South,Standard Pack,Audit,Recovered,1478.48
TXN01361,2024-10-04,Pricing Error,15979.2,North,Premium Pack,Manager Review,In Progress,438.29
